"Institute_Code";"ChoiceCode";"CourseName";"Exam";"CutoffRank";"CutoffScore"
4195;"419529310";"Electrical Engineering";"JEE";55600;3.39285
6185;"618561210";"Mechanical Engineering";"JEE";55602;3.39285
6268;"626861210";"Mechanical Engineering";"JEE";55603;3.39285
6632;"663224510";"Computer Engineering";"JEE";55682;2.6046
6319;"631919110";"Civil Engineering";"JEE";55735;2.10341
1126;"112624210";"Computer Science and Engineering";"JEE";55737;2.10341
1180;"118019110";"Civil Engineering";"JEE";55744;2.03159
1130;"113019110";"Civil Engineering";"JEE";55760;1.87712
4285;"428519110";"Civil Engineering";"JEE";55771;1.8353
1130;"113061210";"Mechanical Engineering";"JEE";55782;1.72006
4172;"417261210";"Mechanical Engineering";"JEE";55861;1.00632
1276;"127619110";"Civil Engineering";"JEE";55882;0.776475
5418;"541861210";"Mechanical Engineering";"MHT-CET";56584;95.5179
3218;"321837210";"Electronics and Telecommunication
Engg";"MHT-CET";57702;91.4432
6179;"617961210";"Mechanical Engineering";"MHT-CET";58005;90.508
3222;"322260210";"Automobile Engineering";"MHT-CET";58022;90.479
5181;"518137210";"Electronics and Telecommunication
Engg";"MHT-CET";59371;87.0496
3222;"322291110";"Computer Science and
Engineering(Artificial Intelligence and
Machine Learning)";"MHT-CET";59706;86.258
2516;"251624210";"Computer Science and Engineering";"MHT-CET";60800;83.9184
3200;"320050710";"Chemical Engineering";"MHT-CET";60808;83.9184
3460;"346092110";"Artificial Intelligence and Machine
Learning";"MHT-CET";60898;83.7542
5152;"515229310";"Electrical Engineering";"MHT-CET";62051;81.3054
5108;"510861210";"Mechanical Engineering";"MHT-CET";62184;81.0163
3467;"346791110";"Computer Science and
Engineering(Artificial Intelligence and
Machine Learning)";"MHT-CET";62291;80.8183
6206;"620646610";"Instrumentation Engineering";"MHT-CET";63196;78.9697
3477;"347761210";"Mechanical Engineering";"MHT-CET";63431;78.4854
6324;"632424510";"Computer Engineering";"MHT-CET";63483;78.3912
6311;"631129310";"Electrical Engineering";"MHT-CET";63497;78.3207
3175;"317529310";"Electrical Engineering";"MHT-CET";65589;74.3379
4147;"414761210";"Mechanical Engineering";"MHT-CET";65969;73.5329
3154;"315419110";"Civil Engineering";"MHT-CET";66445;72.5776
2522;"252224510";"Computer Engineering";"MHT-CET";66726;71.9509
6183;"618337210";"Electronics and Telecommunication
Engg";"MHT-CET";66898;71.6975
4172;"417219110";"Civil Engineering";"MHT-CET";66912;71.6975
3206;"320629310";"Electrical Engineering";"MHT-CET";67275;71.0406
6419;"641937010";"Electronics and Communication
Engineering";"MHT-CET";67508;70.5748
6419;"641961210";"Mechanical Engineering";"MHT-CET";69286;66.9448
3196;"319661210";"Mechanical Engineering";"MHT-CET";69458;66.753
3439;"343929310";"Electrical Engineering";"MHT-CET";69625;66.5276
6796;"679661210";"Mechanical Engineering";"MHT-CET";69641;66.5205
6878;"687819110";"Civil Engineering";"MHT-CET";69960;66.0448
1105;"110537210";"Electronics and Telecommunication
Engg";"MHT-CET";70141;65.2761
6635;"663524510";"Computer Engineering";"MHT-CET";70260;65.0496
3423;"342361210";"Mechanical Engineering";"MHT-CET";70452;64.9941
3467;"346761210";"Mechanical Engineering";"MHT-CET";70794;64.0086
3224;"322424510";"Computer Engineering";"MHT-CET";70800;64.0086
6625;"662561210";"Mechanical Engineering";"MHT-CET";71442;62.8864
3445;"344525410";"Computer Science and Technology";"MHT-CET";71669;62.4155
3190;"319062410";"Mechatronics Engineering";"MHT-CET";71823;61.8219
3212;"321237210";"Electronics and Telecommunication
Engg";"MHT-CET";72509;60.5737
6634;"663437210";"Electronics and Telecommunication
Engg";"MHT-CET";72842;59.6158
1119;"111950710";"Chemical Engineering";"MHT-CET";73825;57.9531
6310;"631061210";"Mechanical Engineering";"MHT-CET";74029;57.1344
6319;"631924510";"Computer Engineering";"MHT-CET";74163;57.0105
3439;"343961210";"Mechanical Engineering";"MHT-CET";74546;56.2223
6284;"628429310";"Electrical Engineering";"MHT-CET";74720;55.7162
3210;"321037210";"Electronics and Telecommunication
Engg";"MHT-CET";75271;54.524
3190;"319037610";"Electronics Engineering";"MHT-CET";75510;54.1568
3221;"322119110";"Civil Engineering";"MHT-CET";75568;54.1113
6160;"616061210";"Mechanical Engineering";"MHT-CET";76031;52.9257
2573;"257324510";"Computer Engineering";"MHT-CET";76033;52.9257
6220;"622029310";"Electrical Engineering";"MHT-CET";76122;52.7484
1117;"111724210";"Computer Science and Engineering";"MHT-CET";76530;52.0094
2250;"225037210";"Electronics and Telecommunication
Engg";"MHT-CET";76687;51.6391
3223;"322337210";"Electronics and Telecommunication
Engg";"MHT-CET";76690;51.6391
6122;"612219110";"Civil Engineering";"MHT-CET";76833;50.9893
4135;"413519110";"Civil Engineering";"MHT-CET";77659;49.4728
2254;"225424510";"Computer Engineering";"MHT-CET";77699;49.4728
5139;"513937210";"Electronics and Telecommunication
Engg";"MHT-CET";77743;49.4728
6177;"617761210";"Mechanical Engineering";"MHT-CET";77986;48.4999
6184;"618437210";"Electronics and Telecommunication
Engg";"MHT-CET";78057;48.4999
6305;"630524610";"Information Technology";"MHT-CET";78092;48.1429
1116;"111619110";"Civil Engineering";"MHT-CET";78175;47.7783
6321;"632124210";"Computer Science and Engineering";"MHT-CET";78306;47.7446
4123;"412335610";"Electrical Engg[Electronics and Power]";"MHT-CET";78401;47.5835
3175;"317519120";"Civil Engineering";"MHT-CET";78548;46.7882
6156;"615661220";"Mechanical Engineering";"MHT-CET";78912;46.3613
6308;"630824510";"Computer Engineering";"MHT-CET";79291;45.7227
3222;"322261210";"Mechanical Engineering";"MHT-CET";80477;42.6019
2130;"213024210";"Computer Science and Engineering";"MHT-CET";80496;42.6019
3187;"318761210";"Mechanical Engineering";"MHT-CET";80502;42.6019
3224;"322491110";"Computer Science and
Engineering(Artificial Intelligence and
Machine Learning)";"MHT-CET";80636;41.8722
6755;"675561210";"Mechanical Engineering";"MHT-CET";80736;41.7487
3189;"318946610";"Instrumentation Engineering";"MHT-CET";80767;41.7487
6270;"627019110";"Civil Engineering";"MHT-CET";80820;41.7487
5381;"538124210";"Computer Science and Engineering";"MHT-CET";81416;40.1593
5380;"538024510";"Computer Engineering";"MHT-CET";81493;39.9525
5124;"512424610";"Information Technology";"MHT-CET";81747;39.4861
2138;"213824210";"Computer Science and Engineering";"MHT-CET";81936;38.3158
6315;"631529310";"Electrical Engineering";"MHT-CET";81976;38.3158
2114;"211419110";"Civil Engineering";"MHT-CET";82159;38.2409
6808;"680837210";"Electronics and Telecommunication
Engg";"MHT-CET";82527;36.8262
6317;"631737210";"Electronics and Telecommunication
Engg";"MHT-CET";82555;36.8262
6839;"683929310";"Electrical Engineering";"MHT-CET";82651;36.7988
2129;"212919110";"Civil Engineering";"MHT-CET";82679;36.7977
4196;"419624210";"Computer Science and Engineering";"MHT-CET";82737;36.7977
6317;"631729310";"Electrical Engineering";"MHT-CET";82816;36.2153
5139;"513950710";"Chemical Engineering";"MHT-CET";82890;36.1998
6326;"632624210";"Computer Science and Engineering";"MHT-CET";83078;35.6415
6772;"677237210";"Electronics and Telecommunication
Engg";"MHT-CET";83449;34.5488
2250;"225019110";"Civil Engineering";"MHT-CET";83482;34.4634
4135;"413524610";"Information Technology";"MHT-CET";83591;34.3313
2533;"253319110";"Civil Engineering";"MHT-CET";83639;34.0528
6250;"625061210";"Mechanical Engineering";"MHT-CET";83866;33.2795
3465;"346561210";"Mechanical Engineering";"MHT-CET";84002;32.8633
2135;"213524210";"Computer Science and Engineering";"MHT-CET";84081;32.6883
5173;"517319110";"Civil Engineering";"MHT-CET";84090;32.6883
6901;"690124210";"Computer Science and Engineering";"MHT-CET";84237;32.0471
6755;"675519110";"Civil Engineering";"MHT-CET";84687;31.167
5331;"533137210";"Electronics and Telecommunication
Engg";"MHT-CET";84915;30.219
4144;"414461210";"Mechanical Engineering";"MHT-CET";84981;29.9393
1114;"111437210";"Electronics and Telecommunication
Engg";"MHT-CET";85201;29.4873
6466;"646624210";"Computer Science and Engineering";"MHT-CET";85605;28.1826
6269;"626961210";"Mechanical Engineering";"MHT-CET";85654;28.1675
6184;"618419110";"Civil Engineering";"MHT-CET";85705;28.0907
3471;"347129310";"Electrical Engineering";"MHT-CET";85784;28.0907
4175;"417524210";"Computer Science and Engineering";"MHT-CET";85856;28.0164
6304;"630424210";"Computer Science and Engineering";"MHT-CET";85905;27.87
3190;"319061210";"Mechanical Engineering";"MHT-CET";86116;26.5477
2113;"211319110";"Civil Engineering";"MHT-CET";86274;26.1518
2533;"253329310";"Electrical Engineering";"MHT-CET";86288;26.1518
4151;"415119110";"Civil Engineering";"MHT-CET";86470;25.1732
4145;"414599510";"Artificial Intelligence and Data Science";"MHT-CET";86555;25.1347
2141;"214137210";"Electronics and Telecommunication
Engg";"MHT-CET";86556;25.1347
4179;"417937010";"Electronics and Communication
Engineering";"MHT-CET";86606;25.0443
6293;"629329310";"Electrical Engineering";"MHT-CET";86653;25.0126
6307;"630719110";"Civil Engineering";"MHT-CET";86720;24.9746
4133;"413324510";"Computer Engineering";"MHT-CET";86885;24.7075
6214;"621462410";"Mechatronics Engineering";"MHT-CET";87071;23.6497
6250;"625019110";"Civil Engineering";"MHT-CET";87100;23.5047
3175;"317519110";"Civil Engineering";"MHT-CET";87221;23.1246
4613;"461337210";"Electronics and Telecommunication
Engg";"MHT-CET";87225;23.1246
6293;"629337210";"Electronics and Telecommunication
Engg";"MHT-CET";87401;22.4513
5171;"517124510";"Computer Engineering";"MHT-CET";87478;22.3397
6220;"622019110";"Civil Engineering";"MHT-CET";87524;22.0731
3200;"320029310";"Electrical Engineering";"MHT-CET";87543;22.0509
6649;"664929310";"Electrical Engineering";"MHT-CET";87696;21.9132
6268;"626819110";"Civil Engineering";"MHT-CET";87732;21.6082
5108;"510846410";"Instrumentation and Control
Engineering";"MHT-CET";87776;21.6082
4190;"419024210";"Computer Science and Engineering";"MHT-CET";87824;21.4906
6640;"664037210";"Electronics and Telecommunication
Engg";"MHT-CET";87944;20.7823
4104;"410437010";"Electronics and Communication
Engineering";"MHT-CET";87960;20.7823
5103;"510361210";"Mechanical Engineering";"MHT-CET";87961;20.7823
6203;"620319110";"Civil Engineering";"MHT-CET";88110;20.0387
5331;"533161210";"Mechanical Engineering";"MHT-CET";88159;19.9044
6643;"664319110";"Civil Engineering";"MHT-CET";88170;19.8182
2533;"253399510";"Artificial Intelligence and Data Science";"MHT-CET";88303;19.485
6795;"679524510";"Computer Engineering";"MHT-CET";88426;19.3401
4163;"416361210";"Mechanical Engineering";"MHT-CET";88562;18.8857
6203;"620361210";"Mechanical Engineering";"MHT-CET";88577;18.4796
4104;"410419110";"Civil Engineering";"MHT-CET";88696;18.3983
6762;"676229310";"Electrical Engineering";"MHT-CET";88732;18.3983
3223;"322329310";"Electrical Engineering";"MHT-CET";88768;18.1974
6766;"676624510";"Computer Engineering";"MHT-CET";88878;17.564
6214;"621461610";"Mechanical Engineering Automobile";"MHT-CET";89046;16.9155
6138;"613837210";"Electronics and Telecommunication
Engg";"MHT-CET";89319;16.6128
1107;"110719110";"Civil Engineering";"MHT-CET";89330;16.1126
6269;"626919110";"Civil Engineering";"MHT-CET";89427;15.7216
6307;"630737210";"Electronics and Telecommunication
Engg";"MHT-CET";89443;15.7216
1120;"112029310";"Electrical Engineering";"MHT-CET";89472;15.7021
4144;"414429310";"Electrical Engineering";"MHT-CET";89531;15.7002
6803;"680361210";"Mechanical Engineering";"MHT-CET";89584;15.0473
5104;"510419110";"Civil Engineering";"MHT-CET";89721;14.7852
2136;"213653410";"Food Engineering and Technology";"MHT-CET";89734;14.7852
4118;"411837210";"Electronics and Telecommunication
Engg";"MHT-CET";89735;14.7852
6839;"683919110";"Civil Engineering";"MHT-CET";89750;14.7852
5177;"517737210";"Electronics and Telecommunication
Engg";"MHT-CET";89758;14.7367
4135;"413529310";"Electrical Engineering";"MHT-CET";89864;14.505
5125;"512550710";"Chemical Engineering";"MHT-CET";89887;14.4003
5161;"516129310";"Electrical Engineering";"MHT-CET";89959;14.2604
6307;"630760210";"Automobile Engineering";"MHT-CET";89974;14.2604
3220;"322024510";"Computer Engineering";"MHT-CET";90027;13.5831
3216;"321637210";"Electronics and Telecommunication
Engg";"MHT-CET";90052;13.5831
4144;"414419110";"Civil Engineering";"MHT-CET";90165;13.2928
6269;"626946610";"Instrumentation Engineering";"MHT-CET";90166;13.2928
6545;"654529310";"Electrical Engineering";"MHT-CET";90200;13.2928
2113;"211337210";"Electronics and Telecommunication
Engg";"MHT-CET";90213;13.2432
3503;"350329310";"Electrical Engineering";"MHT-CET";90246;13.2432
6160;"616019110";"Civil Engineering";"MHT-CET";90332;12.4945
6139;"613961220";"Mechanical Engineering";"MHT-CET";90381;12.3706
1121;"112161210";"Mechanical Engineering";"MHT-CET";90398;12.3678
5169;"516924510";"Computer Engineering";"MHT-CET";90483;12.1972
6786;"678637210";"Electronics and Telecommunication
Engg";"MHT-CET";90569;12.0861
2116;"211624210";"Computer Science and Engineering";"MHT-CET";90589;12.0256
5161;"516119110";"Civil Engineering";"MHT-CET";90676;11.5078
3193;"319337210";"Electronics and Telecommunication
Engg";"MHT-CET";90710;11.3568
3216;"321619110";"Civil Engineering";"MHT-CET";90772;11.2582
4192;"419224210";"Computer Science and Engineering";"MHT-CET";90822;11.1102
6635;"663537210";"Electronics and Telecommunication
Engg";"MHT-CET";90844;10.982
5151;"515137210";"Electronics and Telecommunication
Engg";"MHT-CET";90863;10.982
4135;"413561210";"Mechanical Engineering";"MHT-CET";90885;10.7058
5177;"517799510";"Artificial Intelligence and Data Science";"MHT-CET";90941;10.4474
5418;"541819110";"Civil Engineering";"MHT-CET";91022;10.3398
1127;"112737210";"Electronics and Telecommunication
Engg";"MHT-CET";91025;10.3398
4145;"414524610";"Information Technology";"MHT-CET";91059;10.3101
6643;"664329310";"Electrical Engineering";"MHT-CET";91074;10.3101
3223;"322319110";"Civil Engineering";"MHT-CET";91077;10.3101
6269;"626937210";"Electronics and Telecommunication
Engg";"MHT-CET";91138;9.95913
1105;"110561210";"Mechanical Engineering";"MHT-CET";91142;9.95913
4302;"430224510";"Computer Engineering";"MHT-CET";91153;9.92579
2136;"213624510";"Computer Engineering";"MHT-CET";91225;9.3962
1128;"112819110";"Civil Engineering";"MHT-CET";91228;9.3962
6220;"622061210";"Mechanical Engineering";"MHT-CET";91240;9.3962
2252;"225224210";"Computer Science and Engineering";"MHT-CET";91242;9.3962
3193;"319360610";"Production Engineering";"MHT-CET";91444;8.85263
1114;"111461210";"Mechanical Engineering";"MHT-CET";91472;8.72241
6156;"615661210";"Mechanical Engineering";"MHT-CET";91497;8.56405
6298;"629829310";"Electrical Engineering";"MHT-CET";91547;8.54738
6223;"622329310";"Electrical Engineering";"MHT-CET";91612;8.32278
5151;"515129310";"Electrical Engineering";"MHT-CET";91712;7.64077
6797;"679719110";"Civil Engineering";"MHT-CET";91725;7.64077
6305;"630524210";"Computer Science and Engineering";"MHT-CET";91736;7.41997
5109;"510937210";"Electronics and Telecommunication
Engg";"MHT-CET";91756;7.41997
1119;"111924610";"Information Technology";"MHT-CET";91800;7.41096
2112;"211229310";"Electrical Engineering";"MHT-CET";91807;7.35256
6786;"678660210";"Automobile Engineering";"MHT-CET";91838;7.17661
5109;"510929310";"Electrical Engineering";"MHT-CET";91960;6.78021
4135;"413537210";"Electronics and Telecommunication
Engg";"MHT-CET";91990;6.70433
6177;"617761220";"Mechanical Engineering";"MHT-CET";91998;6.70433
3220;"322024610";"Information Technology";"MHT-CET";92058;6.63108
5168;"516824510";"Computer Engineering";"MHT-CET";92065;6.63108
3135;"313546610";"Instrumentation Engineering";"MHT-CET";92118;6.18216
6275;"627529310";"Electrical Engineering";"MHT-CET";92125;6.07721
6283;"628361210";"Mechanical Engineering";"MHT-CET";92133;6.07721
4188;"418824210";"Computer Science and Engineering";"MHT-CET";92176;6.032
4302;"430219110";"Civil Engineering";"MHT-CET";92192;6.032
6293;"629361210";"Mechanical Engineering";"MHT-CET";92197;6.032
1127;"112719110";"Civil Engineering";"MHT-CET";92221;5.83284
5160;"516091510";"Structural Engineering";"MHT-CET";92231;5.6926
6766;"676619110";"Civil Engineering";"MHT-CET";92233;5.6926
1182;"118224210";"Computer Science and Engineering";"MHT-CET";92313;5.45286
6782;"678224210";"Computer Science and Engineering";"MHT-CET";92317;5.39188
6281;"628161210";"Mechanical Engineering";"MHT-CET";92323;5.39188
2533;"253361210";"Mechanical Engineering";"MHT-CET";92383;5.33817
6938;"693824210F";"Computer Science and Engineering";"MHT-CET";92385;5.31978
6803;"680329310";"Electrical Engineering";"MHT-CET";92392;5.05679
4163;"416329310";"Electrical Engineering";"MHT-CET";92449;4.78121
2131;"213124210";"Computer Science and Engineering";"MHT-CET";92455;4.78121
1107;"110737210";"Electronics and Telecommunication
Engg";"MHT-CET";92460;4.78121
5139;"513919110";"Civil Engineering";"MHT-CET";92497;4.70467
3154;"315460210";"Automobile Engineering";"MHT-CET";92516;4.66627
6298;"629861210";"Mechanical Engineering";"MHT-CET";92526;4.66627
6145;"614561210";"Mechanical Engineering";"MHT-CET";92527;4.66627
6179;"617919110";"Civil Engineering";"MHT-CET";92547;4.5799
6797;"679729310";"Electrical Engineering";"MHT-CET";92548;4.5799
1117;"111799510";"Artificial Intelligence and Data Science";"MHT-CET";92552;4.5799
4302;"430261210";"Mechanical Engineering";"MHT-CET";92559;4.5799
4118;"411819110";"Civil Engineering";"MHT-CET";92560;4.5799
4147;"414719110";"Civil Engineering";"MHT-CET";92562;4.5799
6797;"679737210";"Electronics and Telecommunication
Engg";"MHT-CET";92569;4.55408
5124;"512419110";"Civil Engineering";"MHT-CET";92619;4.44838
2113;"211329310";"Electrical Engineering";"MHT-CET";92667;4.18717
6182;"618237210";"Electronics and Telecommunication
Engg";"MHT-CET";92693;3.88792
2135;"213561210";"Mechanical Engineering";"MHT-CET";92695;3.88792
6756;"675624210";"Computer Science and Engineering";"MHT-CET";92706;3.79883
6780;"678029310";"Electrical Engineering";"MHT-CET";92718;3.79883
6545;"654537210";"Electronics and Telecommunication
Engg";"MHT-CET";92768;3.73866
5139;"513946410";"Instrumentation and Control
Engineering";"MHT-CET";92776;3.73866
4190;"419029310";"Electrical Engineering";"MHT-CET";92842;3.51988
4147;"414729310";"Electrical Engineering";"MHT-CET";92846;3.51988
2135;"213519110";"Civil Engineering";"MHT-CET";92882;3.26966
2138;"213819110";"Civil Engineering";"MHT-CET";92913;2.98864
3351;"335124510";"Computer Engineering";"MHT-CET";92918;2.98864
4118;"411829310";"Electrical Engineering";"MHT-CET";92939;2.93459
6288;"628861210";"Mechanical Engineering";"MHT-CET";92961;2.91276
4151;"415129310";"Electrical Engineering";"MHT-CET";92974;2.90115
6269;"626929310";"Electrical Engineering";"MHT-CET";92996;2.83243
3193;"319350710";"Chemical Engineering";"MHT-CET";93003;2.83243
2136;"213629310";"Electrical Engineering";"MHT-CET";93071;2.37406
6223;"622337210";"Electronics and Telecommunication
Engg";"MHT-CET";93137;2.17586
4188;"418850310";"Food Technology";"MHT-CET";93148;2.17096
6185;"618529310";"Electrical Engineering";"MHT-CET";93169;2.09985
2533;"253337210";"Electronics and Telecommunication
Engg";"MHT-CET";93215;1.80251
6643;"664361210";"Mechanical Engineering";"MHT-CET";93223;1.80251
4613;"461329310";"Electrical Engineering";"MHT-CET";93225;1.6869
4143;"414329310";"Electrical Engineering";"MHT-CET";93227;1.6869
6303;"630319110";"Civil Engineering";"MHT-CET";93284;1.60229
3200;"320037210";"Electronics and Telecommunication
Engg";"MHT-CET";93301;1.47717
5160;"516061210";"Mechanical Engineering";"MHT-CET";93321;1.36488
4145;"414519110";"Civil Engineering";"MHT-CET";93326;1.34529
4613;"461319110";"Civil Engineering";"MHT-CET";93340;1.31996
5173;"517337210";"Electronics and Telecommunication
Engg";"MHT-CET";93351;1.28083
6222;"622261210";"Mechanical Engineering";"MHT-CET";93355;1.2481
2114;"211437210";"Electronics and Telecommunication
Engg";"MHT-CET";93362;1.22311
1182;"118219110";"Civil Engineering";"MHT-CET";93406;1.03496
6324;"632437210";"Electronics and Telecommunication
Engg";"MHT-CET";93418;0.936749
4143;"414324510";"Computer Engineering";"MHT-CET";93422;0.92093
6269;"626937610";"Electronics Engineering";"MHT-CET";93462;0.688054
6781;"678124210";"Computer Science and Engineering";"MHT-CET";93524;0.466477
6275;"627519110";"Civil Engineering";"MHT-CET";93565;0.220031
6803;"680337210";"Electronics and Telecommunication
Engg";"MHT-CET";93587;0.12536
5331;"533119110";"Civil Engineering";"MHT-CET";93592;0.110244
1265;"126519110";"Civil Engineering";"MHT-CET";93594;0.0935319
